timestamp,date,source_code,dataset,series_code,series,demand_mw
2026-06-06 23:00:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,37.4
2026-06-06 23:15:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,37.34
2026-06-06 23:30:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,
2026-06-06 23:45:00,2026-06-06,1,demand,CHUQUISACA,chuquisaca,
2026-06-06 00:00:00,2026-06-06,1,demand,BENI,beni,31.38
2026-06-06 00:15:00,2026-06-06,1,demand,BENI,beni,30.66
2026-06-06 00:30:00,2026-06-06,1,demand,BENI,beni,30.41
2026-06-06 00:45:00,2026-06-06,1,demand,BENI,beni,29.29
2026-06-06 01:00:00,2026-06-06,1,demand,BENI,beni,28.53
2026-06-06 01:15:00,2026-06-06,1,demand,BENI,beni,28.57
2026-06-06 01:30:00,2026-06-06,1,demand,BENI,beni,28.62
2026-06-06 01:45:00,2026-06-06,1,demand,BENI,beni,28.0
2026-06-06 02:00:00,2026-06-06,1,demand,BENI,beni,27.51
2026-06-06 02:15:00,2026-06-06,1,demand,BENI,beni,27.36
2026-06-06 02:30:00,2026-06-06,1,demand,BENI,beni,26.81
2026-06-06 02:45:00,2026-06-06,1,demand,BENI,beni,26.73
2026-06-06 03:00:00,2026-06-06,1,demand,BENI,beni,25.88
2026-06-06 03:15:00,2026-06-06,1,demand,BENI,beni,25.67
2026-06-06 03:30:00,2026-06-06,1,demand,BENI,beni,25.36
2026-06-06 03:45:00,2026-06-06,1,demand,BENI,beni,25.31
2026-06-06 04:00:00,2026-06-06,1,demand,BENI,beni,24.97
2026-06-06 04:15:00,2026-06-06,1,demand,BENI,beni,24.45
2026-06-06 04:30:00,2026-06-06,1,demand,BENI,beni,24.26
2026-06-06 04:45:00,2026-06-06,1,demand,BENI,beni,24.45
2026-06-06 05:00:00,2026-06-06,1,demand,BENI,beni,24.54
2026-06-06 05:15:00,2026-06-06,1,demand,BENI,beni,24.22
2026-06-06 05:30:00,2026-06-06,1,demand,BENI,beni,24.09
2026-06-06 05:45:00,2026-06-06,1,demand,BENI,beni,24.16
2026-06-06 06:00:00,2026-06-06,1,demand,BENI,beni,23.88
2026-06-06 06:15:00,2026-06-06,1,demand,BENI,beni,23.78
2026-06-06 06:30:00,2026-06-06,1,demand,BENI,beni,23.09
2026-06-06 06:45:00,2026-06-06,1,demand,BENI,beni,22.61
2026-06-06 07:00:00,2026-06-06,1,demand,BENI,beni,22.38
2026-06-06 07:15:00,2026-06-06,1,demand,BENI,beni,22.63
2026-06-06 07:30:00,2026-06-06,1,demand,BENI,beni,22.57
2026-06-06 07:45:00,2026-06-06,1,demand,BENI,beni,23.21
2026-06-06 08:00:00,2026-06-06,1,demand,BENI,beni,23.62
2026-06-06 08:15:00,2026-06-06,1,demand,BENI,beni,24.11
2026-06-06 08:30:00,2026-06-06,1,demand,BENI,beni,24.75
2026-06-06 08:45:00,2026-06-06,1,demand,BENI,beni,25.43
2026-06-06 09:00:00,2026-06-06,1,demand,BENI,beni,25.31
2026-06-06 09:15:00,2026-06-06,1,demand,BENI,beni,26.2
2026-06-06 09:30:00,2026-06-06,1,demand,BENI,beni,26.13
2026-06-06 09:45:00,2026-06-06,1,demand,BENI,beni,26.78
2026-06-06 10:00:00,2026-06-06,1,demand,BENI,beni,26.97
2026-06-06 10:15:00,2026-06-06,1,demand,BENI,beni,27.43
2026-06-06 10:30:00,2026-06-06,1,demand,BENI,beni,28.84
2026-06-06 10:45:00,2026-06-06,1,demand,BENI,beni,29.55
2026-06-06 11:00:00,2026-06-06,1,demand,BENI,beni,29.94
2026-06-06 11:15:00,2026-06-06,1,demand,BENI,beni,30.02
2026-06-06 11:30:00,2026-06-06,1,demand,BENI,beni,30.71
2026-06-06 11:45:00,2026-06-06,1,demand,BENI,beni,31.16
2026-06-06 12:00:00,2026-06-06,1,demand,BENI,beni,31.46
2026-06-06 12:15:00,2026-06-06,1,demand,BENI,beni,31.11
2026-06-06 12:30:00,2026-06-06,1,demand,BENI,beni,31.65
2026-06-06 12:45:00,2026-06-06,1,demand,BENI,beni,31.69
2026-06-06 13:00:00,2026-06-06,1,demand,BENI,beni,31.73
2026-06-06 13:15:00,2026-06-06,1,demand,BENI,beni,31.66
2026-06-06 13:30:00,2026-06-06,1,demand,BENI,beni,32.36
2026-06-06 13:45:00,2026-06-06,1,demand,BENI,beni,32.5
2026-06-06 14:00:00,2026-06-06,1,demand,BENI,beni,32.76
2026-06-06 14:15:00,2026-06-06,1,demand,BENI,beni,33.03
2026-06-06 14:30:00,2026-06-06,1,demand,BENI,beni,33.49
2026-06-06 14:45:00,2026-06-06,1,demand,BENI,beni,33.8
2026-06-06 15:00:00,2026-06-06,1,demand,BENI,beni,33.94
2026-06-06 15:15:00,2026-06-06,1,demand,BENI,beni,34.06
2026-06-06 15:30:00,2026-06-06,1,demand,BENI,beni,34.02
2026-06-06 15:45:00,2026-06-06,1,demand,BENI,beni,34.27
2026-06-06 16:00:00,2026-06-06,1,demand,BENI,beni,34.41
2026-06-06 16:15:00,2026-06-06,1,demand,BENI,beni,34.45
2026-06-06 16:30:00,2026-06-06,1,demand,BENI,beni,34.26
2026-06-06 16:45:00,2026-06-06,1,demand,BENI,beni,33.65
2026-06-06 17:00:00,2026-06-06,1,demand,BENI,beni,33.69
2026-06-06 17:15:00,2026-06-06,1,demand,BENI,beni,32.94
2026-06-06 17:30:00,2026-06-06,1,demand,BENI,beni,33.67
2026-06-06 17:45:00,2026-06-06,1,demand,BENI,beni,34.52
2026-06-06 18:00:00,2026-06-06,1,demand,BENI,beni,37.43
2026-06-06 18:15:00,2026-06-06,1,demand,BENI,beni,39.62
2026-06-06 18:30:00,2026-06-06,1,demand,BENI,beni,40.6
2026-06-06 18:45:00,2026-06-06,1,demand,BENI,beni,40.43
2026-06-06 19:00:00,2026-06-06,1,demand,BENI,beni,41.05
2026-06-06 19:15:00,2026-06-06,1,demand,BENI,beni,40.71
2026-06-06 19:30:00,2026-06-06,1,demand,BENI,beni,40.54
2026-06-06 19:45:00,2026-06-06,1,demand,BENI,beni,40.7
2026-06-06 20:00:00,2026-06-06,1,demand,BENI,beni,40.05
2026-06-06 20:15:00,2026-06-06,1,demand,BENI,beni,39.99
2026-06-06 20:30:00,2026-06-06,1,demand,BENI,beni,40.14
2026-06-06 20:45:00,2026-06-06,1,demand,BENI,beni,39.97
2026-06-06 21:00:00,2026-06-06,1,demand,BENI,beni,38.96
2026-06-06 21:15:00,2026-06-06,1,demand,BENI,beni,38.93
2026-06-06 21:30:00,2026-06-06,1,demand,BENI,beni,38.51
2026-06-06 21:45:00,2026-06-06,1,demand,BENI,beni,37.95
2026-06-06 22:00:00,2026-06-06,1,demand,BENI,beni,37.67
2026-06-06 22:15:00,2026-06-06,1,demand,BENI,beni,37.22
2026-06-06 22:30:00,2026-06-06,1,demand,BENI,beni,37.1
2026-06-06 22:45:00,2026-06-06,1,demand,BENI,beni,35.92
2026-06-06 23:00:00,2026-06-06,1,demand,BENI,beni,35.3
2026-06-06 23:15:00,2026-06-06,1,demand,BENI,beni,34.61
2026-06-06 23:30:00,2026-06-06,1,demand,BENI,beni,
2026-06-06 23:45:00,2026-06-06,1,demand,BENI,beni,
