plant_code,generation_type,optimized_dispatch_mw,cost_usd_mwh,is_renewable,unserved_mw,timestamp,demand_mw,actual_dispatch_mw,optimized_cost_proxy_usd,actual_cost_proxy_usd,optimized_renewable_mwh,actual_renewable_mwh,optimized_total_mwh,actual_total_mwh
UNA01,BIO,0.01,12.0,True,0.0,2026-06-06 22:00:00,1297.8,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
CH ANG,HID,3.2670000000000003,18.0,True,0.0,2026-06-06 22:00:00,1297.8,2.9,14.701500000000001,13.049999999999999,0.8167500000000001,0.725,0.8167500000000001,0.725
CH BOT,HID,2.4859999999999998,18.0,True,0.0,2026-06-06 22:00:00,1297.8,1.51,11.187,6.795,0.6214999999999999,0.3775,0.6214999999999999,0.3775
CH CAH,HID,20.383000000000003,18.0,True,0.0,2026-06-06 22:00:00,1297.8,11.52,91.72350000000002,51.839999999999996,5.095750000000001,2.88,5.095750000000001,2.88
CH CHJ2,HID,23.32,18.0,True,0.0,2026-06-06 22:00:00,1297.8,20.4,104.94,91.8,5.83,5.1,5.83,5.1
CH CHO,HID,3.9160000000000004,18.0,True,0.0,2026-06-06 22:00:00,1297.8,3.54,17.622,15.93,0.9790000000000001,0.885,0.9790000000000001,0.885
CH CHU,HID,26.972,18.0,True,0.0,2026-06-06 22:00:00,1297.8,8.01,121.37400000000001,36.045,6.743,2.0025,6.743,2.0025
CH COR,HID,71.13700000000001,18.0,True,0.0,2026-06-06 22:00:00,1297.8,52.91,320.1165000000001,238.09499999999997,17.784250000000004,13.2275,17.784250000000004,13.2275
CH CRB,HID,4.213,18.0,True,0.0,2026-06-06 22:00:00,1297.8,3.62,18.9585,16.29,1.05325,0.905,1.05325,0.905
CH CUT,HID,12.276000000000002,18.0,True,0.0,2026-06-06 22:00:00,1297.8,6.7,55.242000000000004,30.150000000000002,3.0690000000000004,1.675,3.0690000000000004,1.675
CH HAR,HID,0.01,18.0,True,0.0,2026-06-06 22:00:00,1297.8,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH HUA,HID,18.205000000000002,18.0,True,0.0,2026-06-06 22:00:00,1297.8,15.48,81.92250000000001,69.66,4.5512500000000005,3.87,4.5512500000000005,3.87
CH KAN,HID,7.854,18.0,True,0.0,2026-06-06 22:00:00,1297.8,7.08,35.343,31.86,1.9635,1.77,1.9635,1.77
CH KIL,HID,0.01,18.0,True,0.0,2026-06-06 22:00:00,1297.8,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH LAN,HID,0.01,18.0,True,0.0,2026-06-06 22:00:00,1297.8,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH MIG,HID,2.6510000000000002,18.0,True,0.0,2026-06-06 22:00:00,1297.8,2.41,11.9295,10.845,0.6627500000000001,0.6025,0.6627500000000001,0.6025
CH MIS,HID,118.80000000000001,18.0,True,0.0,2026-06-06 22:00:00,1297.8,11.0,534.6,49.5,29.700000000000003,2.75,29.700000000000003,2.75
CH PUN,HID,0.01,18.0,True,0.0,2026-06-06 22:00:00,1297.8,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH SAI,HID,9.427000000000001,18.0,True,0.0,2026-06-06 22:00:00,1297.8,4.51,42.42150000000001,20.294999999999998,2.3567500000000003,1.1275,2.3567500000000003,1.1275
CH SIS,HID,99.74800000000002,18.0,True,0.0,2026-06-06 22:00:00,1297.8,83.34,448.8660000000001,375.03000000000003,24.937000000000005,20.835,24.937000000000005,20.835
CH SJA,HID,7.590000000000001,18.0,True,0.0,2026-06-06 22:00:00,1297.8,0.0,34.155,0.0,1.8975000000000002,0.0,1.8975000000000002,0.0
CH SJE,HID,66.61600000000001,18.0,True,0.0,2026-06-06 22:00:00,1297.8,56.52,299.77200000000005,254.34,16.654000000000003,14.13,16.654000000000003,14.13
CH SJS,HID,55.23100000000001,18.0,True,0.0,2026-06-06 22:00:00,1297.8,48.12,248.53950000000003,216.54,13.807750000000002,12.03,13.807750000000002,12.03
CH SRO AC,HID,8.888000000000002,18.0,True,0.0,2026-06-06 22:00:00,1297.8,3.48,39.99600000000001,15.66,2.2220000000000004,0.87,2.2220000000000004,0.87
CH SRO BA,HID,3.696,18.0,True,0.0,2026-06-06 22:00:00,1297.8,1.75,16.632,7.875,0.924,0.4375,0.924,0.4375
CH TIQ,HID,7.711,18.0,True,0.0,2026-06-06 22:00:00,1297.8,0.0,34.6995,0.0,1.92775,0.0,1.92775,0.0
CH YAN,HID,30.580000000000002,18.0,True,0.0,2026-06-06 22:00:00,1297.8,26.3,137.61,118.35000000000001,7.6450000000000005,6.575,7.6450000000000005,6.575
CH ZON,HID,6.6000000000000005,18.0,True,0.0,2026-06-06 22:00:00,1297.8,0.0,29.700000000000003,0.0,1.6500000000000001,0.0,1.6500000000000001,0.0
CE EDO,INT,30.943,35.0,False,0.0,2026-06-06 22:00:00,1297.8,12.84,270.75125,112.35,0.0,0.0,7.73575,3.21
CE QOL,INT,12.716000000000001,35.0,False,0.0,2026-06-06 22:00:00,1297.8,0.1,111.26500000000001,0.875,0.0,0.0,3.1790000000000003,0.025
CE SJU,INT,6.336,35.0,False,0.0,2026-06-06 22:00:00,1297.8,4.25,55.440000000000005,37.1875,0.0,0.0,1.584,1.0625
CE WAR,INT,5.038,35.0,False,0.0,2026-06-06 22:00:00,1297.8,1.93,44.0825,16.8875,0.0,0.0,1.2595,0.4825
CSF ORU,INT,84.403,35.0,False,0.0,2026-06-06 22:00:00,1297.8,-0.01,738.52625,-0.08750000000000001,0.0,0.0,21.10075,-0.0025
CSF UYU,INT,62.150000000000006,35.0,False,0.0,2026-06-06 22:00:00,1297.8,-0.17,543.8125,-1.4875,0.0,0.0,15.537500000000001,-0.0425
CSF YUN,INT,0.01,35.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.08750000000000001,0.0,0.0,0.0,0.0025,0.0
ALT01,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ALT02,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ01,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ02,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ03,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ08,TER,19.239,55.0,False,0.0,2026-06-06 22:00:00,1297.8,17.49,264.53625,240.48749999999998,0.0,0.0,4.80975,4.3725
ARJ09,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ11,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ12,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ13,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ14,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ15,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL01,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL02,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL03,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR01,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR02,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR03,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI01,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI02,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI03,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI04,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI30,TER,40.557,55.0,False,0.0,2026-06-06 22:00:00,1297.8,36.27,557.65875,498.71250000000003,0.0,0.0,10.13925,9.0675
ERI31,TER,50.028,55.0,False,0.0,2026-06-06 22:00:00,1297.8,44.13,687.885,606.7875,0.0,0.0,12.507,11.0325
ERI32,TER,49.775000000000006,55.0,False,0.0,2026-06-06 22:00:00,1297.8,44.13,684.4062500000001,606.7875,0.0,0.0,12.443750000000001,11.0325
ERI40,TER,0.011000000000000001,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.01,0.15125000000000002,0.1375,0.0,0.0,0.0027500000000000003,0.0025
ERI41,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI42,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI50,TER,41.481,55.0,False,0.0,2026-06-06 22:00:00,1297.8,37.29,570.36375,512.7375,0.0,0.0,10.37025,9.3225
ERI51,TER,49.698,55.0,False,0.0,2026-06-06 22:00:00,1297.8,43.7,683.3475,600.875,0.0,0.0,12.4245,10.925
ERI52,TER,49.467000000000006,55.0,False,0.0,2026-06-06 22:00:00,1297.8,43.61,680.1712500000001,599.6375,0.0,0.0,12.366750000000001,10.9025
GCH01,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH02,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH04,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH06,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH09,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH10,TER,56.1,55.0,False,0.0,2026-06-06 22:00:00,1297.8,49.7,771.375,683.375,0.0,0.0,14.025,12.425
GCH11,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
GCH12,TER,40.843,55.0,False,0.0,2026-06-06 22:00:00,1297.8,36.83,561.5912500000001,506.41249999999997,0.0,0.0,10.21075,9.2075
MOS,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
SCZ01,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
SCZ02,TER,0.01,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
SUR10,TER,38.511,55.0,False,0.0,2026-06-06 22:00:00,1297.8,29.26,529.52625,402.32500000000005,0.0,0.0,9.62775,7.315
SUR11,TER,44.968,55.0,False,0.0,2026-06-06 22:00:00,1297.8,27.96,618.3100000000001,384.45,0.0,0.0,11.242,6.99
SUR12,TER,15.995999999999846,55.0,False,0.0,2026-06-06 22:00:00,1297.8,27.86,219.9449999999979,383.075,0.0,0.0,3.9989999999999615,6.965
SUR20,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR21,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR22,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR30,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,36.94,0.0,507.92499999999995,0.0,0.0,0.0,9.235
SUR31,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,43.4,0.0,596.75,0.0,0.0,0.0,10.85
SUR32,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,43.26,0.0,594.8249999999999,0.0,0.0,0.0,10.815
SUR40,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,35.05,0.0,481.93749999999994,0.0,0.0,0.0,8.7625
SUR41,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,42.84,0.0,589.0500000000001,0.0,0.0,0.0,10.71
SUR42,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,42.84,0.0,589.0500000000001,0.0,0.0,0.0,10.71
VHE01,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE02,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE03,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE04,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE05,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE06,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE07,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE08,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR05,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,27.01,0.0,371.38750000000005,0.0,0.0,0.0,6.7525
WAR10,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,34.74,0.0,477.675,0.0,0.0,0.0,8.685
WAR11,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,41.67,0.0,572.9625,0.0,0.0,0.0,10.4175
WAR12,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,41.6,0.0,572.0,0.0,0.0,0.0,10.4
WAR20,TER,0.0,55.0,False,0.0,2026-06-06 22:00:00,1297.8,36.38,0.0,500.225,0.0,0.0,0.0,9.095
